780.0,90.0,7.5,18.740157480314963,310.0,""
780.0,10.0,10.263157894736844,0.0,310.0,""
880.0000000000001,300.0,7.34006734006734,9.044943820224718,150.0,""
240.0,160.0,8.294573643410853,6.690140845070422,310.0,""
770.0,520.0,6.7857142857142865,7.583148558758316,260.0,""
530.0,150.0,26.8,20.224719101123593,430.0,""
330.0,200.0,3.1372549019607843,10.708661417322835,640.0,""
520.0,150.0,2.6262626262626263,6.885245901639345,430.0,""
340.0,200.0,4.45945945945946,12.013888888888888,190.0,""
530.0,150.0,27.179487179487182,19.893617021276594,360.0,""
80.0,10.0,0.0,0.0,310.0,""
330.0,200.0,3.302752293577982,10.503597122302159,580.0,""
530.0,150.0,1.8229166666666665,7.745098039215686,360.0,""
340.0,200.0,3.4183673469387754,10.806451612903226,130.0,""
500.0,150.0,35.660377358490564,19.012345679012345,310.0,""
330.0,200.0,4.4036697247706424,10.529801324503312,509.99999999999994,""
530.0,150.0,2.5257731958762886,6.776859504132231,280.0,""
340.0,200.0,4.615384615384616,10.421686746987953,70.0,""
530.0,150.0,28.46153846153846,20.95744680851064,240.0,""
500.0,10.0,10.416666666666668,0.0,310.0,""
330.0,190.0,3.4615384615384617,10.298507462686569,450.0,""
540.0,150.0,2.6903553299492384,6.370967741935483,220.00000000000003,""
340.0,200.0,4.029126213592233,10.510948905109489,10.0,""
530.0,160.0,34.13793103448276,18.181818181818183,180.0,""
330.0,200.0,4.363636363636363,10.526315789473683,390.0,""
509.99999999999994,160.0,2.6881720430107525,6.75,170.0,""
640.0,459.99999999999994,59.13978494623656,9.161676646706587,0.0,""
500.0,10.0,10.416666666666668,0.0,310.0,""
330.0,190.0,3.6999999999999997,10.07462686567164,330.0,""
530.0,160.0,28.493150684931507,20.10989010989011,490.00000000000006,""
210.0,200.0,11.891891891891893,10.701754385964913,0.0,""
509.99999999999994,240.0,36.486486486486484,16.384615384615383,50.0,""
500.0,20.0,10.416666666666668,0.0,310.0,""
500.0,60.0,10.416666666666668,15.0,310.0,""
1080.0,70.0,13.318965517241379,4.228395061728395,0.0,""
1080.0,10.0,10.18867924528302,0.0,0.0,""
880.0000000000001,300.0,7.359454855195911,9.053030303030303,150.0,""
240.0,170.0,10.6993006993007,8.562091503267974,320.0,""
560.0,340.0,2.293144208037825,7.3244147157190636,480.0,""
340.0,100.0,3.3000000000000003,22.564102564102566,260.0,""
520.0,150.0,27.222222222222225,21.82926829268293,440.00000000000006,""
500.0,10.0,10.416666666666668,0.0,310.0,""
330.0,200.0,3.152709359605911,10.62992125984252,640.0,""
540.0,150.0,2.5500000000000003,6.9421487603305785,409.99999999999994,""
380.0,90.0,12.352941176470589,17.457627118644066,250.0,""
530.0,150.0,27.30769230769231,20.0,370.0,""
90.0,10.0,0.0,0.0,310.0,""
330.0,200.0,3.302752293577982,10.503597122302159,580.0,""
530.0,150.0,1.7187500000000002,7.9,360.0,""
340.0,200.0,3.175355450236967,10.681818181818182,140.0,""
